,image_url,Id,Names,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed
1061,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,0892,Urshifu Rapid Strike Style,Fighting,Water,550,100,130,100,63,60,97
1062,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,0893,Zarude,Dark,Grass,600,105,120,105,70,95,105
1063,https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,0894,Regieleki,Electric,,580,80,100,50,100,50,200
1064,https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,0895,Regidrago,Dragon,,580,200,100,50,100,50,80
1065,https://img.pokemondb.net/sprites/sword-shield/icon/glastrier.png,0896,Glastrier,Ice,,580,100,145,130,65,110,30
1066,https://img.pokemondb.net/sprites/sword-shield/icon/spectrier.png,0897,Spectrier,Ghost,,580,100,65,60,145,80,130
1067,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,0898,Calyrex,Psychic,Grass,500,100,80,80,80,80,80
1068,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,0898,Calyrex Ice Rider,Psychic,Ice,680,100,165,150,85,130,50
1069,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,0898,Calyrex Shadow Rider,Psychic,Ghost,680,100,85,80,165,100,150
1070,https://img.pokemondb.net/sprites/scarlet-violet/icon/wyrdeer.png,0899,Wyrdeer,Normal,Psychic,525,103,105,72,105,75,65
1071,https://img.pokemondb.net/sprites/scarlet-violet/icon/kleavor.png,0900,Kleavor,Bug,Rock,500,70,135,95,45,70,85
1072,https://img.pokemondb.net/sprites/scarlet-violet/icon/ursaluna.png,0901,Ursaluna,Ground,Normal,550,130,140,105,45,80,50
1073,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculegion-male.png,0902,Basculegion Male,Water,Ghost,530,120,112,65,80,75,78
1074,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculegion-female.png,0902,Basculegion Female,Water,Ghost,530,120,92,65,100,75,78
1075,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasler.png,0903,Sneasler,Fighting,Poison,510,80,130,60,40,80,120
1076,https://img.pokemondb.net/sprites/scarlet-violet/icon/overqwil.png,0904,Overqwil,Dark,Poison,510,85,115,95,65,65,85
1077,https://img.pokemondb.net/sprites/scarlet-violet/icon/enamorus-incarnate.png,0905,Enamorus Incarnate Forme,Fairy,Flying,580,74,115,70,135,80,106
1078,https://img.pokemondb.net/sprites/scarlet-violet/icon/enamorus-therian.png,0905,Enamorus Therian Forme,Fairy,Flying,580,74,115,110,135,100,46
1079,https://img.pokemondb.net/sprites/scarlet-violet/icon/sprigatito.png,0906,Sprigatito,Grass,,310,40,61,54,45,45,65
1080,https://img.pokemondb.net/sprites/scarlet-violet/icon/floragato.png,0907,Floragato,Grass,,410,61,80,63,60,63,83
1081,https://img.pokemondb.net/sprites/scarlet-violet/icon/meowscarada.png,0908,Meowscarada,Grass,Dark,530,76,110,70,81,70,123
1082,https://img.pokemondb.net/sprites/scarlet-violet/icon/fuecoco.png,0909,Fuecoco,Fire,,310,67,45,59,63,40,36
1083,https://img.pokemondb.net/sprites/scarlet-violet/icon/crocalor.png,0910,Crocalor,Fire,,411,81,55,78,90,58,49
1084,https://img.pokemondb.net/sprites/scarlet-violet/icon/skeledirge.png,0911,Skeledirge,Fire,Ghost,530,104,75,100,110,75,66
1085,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxly.png,0912,Quaxly,Water,,310,55,65,45,50,45,50
1086,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxwell.png,0913,Quaxwell,Water,,410,70,85,65,65,60,65
1087,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaquaval.png,0914,Quaquaval,Water,Fighting,530,85,120,80,85,75,85
1088,https://img.pokemondb.net/sprites/scarlet-violet/icon/lechonk.png,0915,Lechonk,Normal,,254,54,45,40,35,45,35
1089,https://img.pokemondb.net/sprites/scarlet-violet/icon/oinkologne-male.png,0916,Oinkologne Male,Normal,,489,110,100,75,59,80,65
1090,https://img.pokemondb.net/sprites/scarlet-violet/icon/oinkologne-female.png,0916,Oinkologne Female,Normal,,489,115,90,70,59,90,65
1091,https://img.pokemondb.net/sprites/scarlet-violet/icon/tarountula.png,0917,Tarountula,Bug,,210,35,41,45,29,40,20
1092,https://img.pokemondb.net/sprites/scarlet-violet/icon/spidops.png,0918,Spidops,Bug,,404,60,79,92,52,86,35
1093,https://img.pokemondb.net/sprites/scarlet-violet/icon/nymble.png,0919,Nymble,Bug,,210,33,46,40,21,25,45
1094,https://img.pokemondb.net/sprites/scarlet-violet/icon/lokix.png,0920,Lokix,Bug,Dark,450,71,102,78,52,55,92
1095,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmi.png,0921,Pawmi,Electric,,240,45,50,20,40,25,60
1096,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmo.png,0922,Pawmo,Electric,Fighting,350,60,75,40,50,40,85
1097,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmot.png,0923,Pawmot,Electric,Fighting,490,70,115,70,70,60,105
1098,https://img.pokemondb.net/sprites/scarlet-violet/icon/tandemaus.png,0924,Tandemaus,Normal,,305,50,50,45,40,45,75
1099,https://img.pokemondb.net/sprites/scarlet-violet/icon/maushold-family4.png,0925,Maushold Family of Four,Normal,,470,74,75,70,65,75,111
1100,https://img.pokemondb.net/sprites/scarlet-violet/icon/maushold-family3.png,0925,Maushold Family of Three,Normal,,470,74,75,70,65,75,111
1101,https://img.pokemondb.net/sprites/scarlet-violet/icon/fidough.png,0926,Fidough,Fairy,,312,37,55,70,30,55,65
1102,https://img.pokemondb.net/sprites/scarlet-violet/icon/dachsbun.png,0927,Dachsbun,Fairy,,477,57,80,115,50,80,95
1103,https://img.pokemondb.net/sprites/scarlet-violet/icon/smoliv.png,0928,Smoliv,Grass,Normal,260,41,35,45,58,51,30
1104,https://img.pokemondb.net/sprites/scarlet-violet/icon/dolliv.png,0929,Dolliv,Grass,Normal,354,52,53,60,78,78,33
1105,https://img.pokemondb.net/sprites/scarlet-violet/icon/arboliva.png,0930,Arboliva,Grass,Normal,510,78,69,90,125,109,39
1106,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-green.png,0931,Squawkabilly Green Plumage,Normal,Flying,417,82,96,51,45,51,92
1107,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-blue.png,0931,Squawkabilly Blue Plumage,Normal,Flying,417,82,96,51,45,51,92
1108,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-yellow.png,0931,Squawkabilly Yellow Plumage,Normal,Flying,417,82,96,51,45,51,92
1109,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-white.png,0931,Squawkabilly White Plumage,Normal,Flying,417,82,96,51,45,51,92
1110,https://img.pokemondb.net/sprites/scarlet-violet/icon/nacli.png,0932,Nacli,Rock,,280,55,55,75,35,35,25
1111,https://img.pokemondb.net/sprites/scarlet-violet/icon/naclstack.png,0933,Naclstack,Rock,,355,60,60,100,35,65,35
1112,https://img.pokemondb.net/sprites/scarlet-violet/icon/garganacl.png,0934,Garganacl,Rock,,500,100,100,130,45,90,35
1113,https://img.pokemondb.net/sprites/scarlet-violet/icon/charcadet.png,0935,Charcadet,Fire,,255,40,50,40,50,40,35
1114,https://img.pokemondb.net/sprites/scarlet-violet/icon/armarouge.png,0936,Armarouge,Fire,Psychic,525,85,60,100,125,80,75
1115,https://img.pokemondb.net/sprites/scarlet-violet/icon/ceruledge.png,0937,Ceruledge,Fire,Ghost,525,75,125,80,60,100,85
1116,https://img.pokemondb.net/sprites/scarlet-violet/icon/tadbulb.png,0938,Tadbulb,Electric,,272,61,31,41,59,35,45
1117,https://img.pokemondb.net/sprites/scarlet-violet/icon/bellibolt.png,0939,Bellibolt,Electric,,495,109,64,91,103,83,45
1118,https://img.pokemondb.net/sprites/scarlet-violet/icon/wattrel.png,0940,Wattrel,Electric,Flying,280,40,40,35,55,40,70
1119,https://img.pokemondb.net/sprites/scarlet-violet/icon/kilowattrel.png,0941,Kilowattrel,Electric,Flying,490,70,70,60,105,60,125
1120,https://img.pokemondb.net/sprites/scarlet-violet/icon/maschiff.png,0942,Maschiff,Dark,,340,60,78,60,40,51,51
1121,https://img.pokemondb.net/sprites/scarlet-violet/icon/mabosstiff.png,0943,Mabosstiff,Dark,,505,80,120,90,60,70,85
1122,https://img.pokemondb.net/sprites/scarlet-violet/icon/shroodle.png,0944,Shroodle,Poison,Normal,290,40,65,35,40,35,75
1123,https://img.pokemondb.net/sprites/scarlet-violet/icon/grafaiai.png,0945,Grafaiai,Poison,Normal,485,63,95,65,80,72,110
1124,https://img.pokemondb.net/sprites/scarlet-violet/icon/bramblin.png,0946,Bramblin,Grass,Ghost,275,40,65,30,45,35,60
1125,https://img.pokemondb.net/sprites/scarlet-violet/icon/brambleghast.png,0947,Brambleghast,Grass,Ghost,480,55,115,70,80,70,90
1126,https://img.pokemondb.net/sprites/scarlet-violet/icon/toedscool.png,0948,Toedscool,Ground,Grass,335,40,40,35,50,100,70
1127,https://img.pokemondb.net/sprites/scarlet-violet/icon/toedscruel.png,0949,Toedscruel,Ground,Grass,515,80,70,65,80,120,100
1128,https://img.pokemondb.net/sprites/scarlet-violet/icon/klawf.png,0950,Klawf,Rock,,450,70,100,115,35,55,75
1129,https://img.pokemondb.net/sprites/scarlet-violet/icon/capsakid.png,0951,Capsakid,Grass,,304,50,62,40,62,40,50
1130,https://img.pokemondb.net/sprites/scarlet-violet/icon/scovillain.png,0952,Scovillain,Grass,Fire,486,65,108,65,108,65,75
1131,https://img.pokemondb.net/sprites/scarlet-violet/icon/rellor.png,0953,Rellor,Bug,,270,41,50,60,31,58,30
1132,https://img.pokemondb.net/sprites/scarlet-violet/icon/rabsca.png,0954,Rabsca,Bug,Psychic,470,75,50,85,115,100,45
1133,https://img.pokemondb.net/sprites/scarlet-violet/icon/flittle.png,0955,Flittle,Psychic,,255,30,35,30,55,30,75
1134,https://img.pokemondb.net/sprites/scarlet-violet/icon/espathra.png,0956,Espathra,Psychic,,481,95,60,60,101,60,105
1135,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkatink.png,0957,Tinkatink,Fairy,Steel,297,50,45,45,35,64,58
1136,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkatuff.png,0958,Tinkatuff,Fairy,Steel,380,65,55,55,45,82,78
1137,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkaton.png,0959,Tinkaton,Fairy,Steel,506,85,75,77,70,105,94
1138,https://img.pokemondb.net/sprites/scarlet-violet/icon/wiglett.png,0960,Wiglett,Water,,245,10,55,25,35,25,95
1139,https://img.pokemondb.net/sprites/scarlet-violet/icon/wugtrio.png,0961,Wugtrio,Water,,425,35,100,50,50,70,120
1140,https://img.pokemondb.net/sprites/scarlet-violet/icon/bombirdier.png,0962,Bombirdier,Flying,Dark,485,70,103,85,60,85,82
1141,https://img.pokemondb.net/sprites/scarlet-violet/icon/finizen.png,0963,Finizen,Water,,315,70,45,40,45,40,75
1142,https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-zero.png,0964,Palafin Zero Form,Water,,457,100,70,72,53,62,100
1143,https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-hero.png,0964,Palafin Hero Form,Water,,650,100,160,97,106,87,100
1144,https://img.pokemondb.net/sprites/scarlet-violet/icon/varoom.png,0965,Varoom,Steel,Poison,300,45,70,63,30,45,47
1145,https://img.pokemondb.net/sprites/scarlet-violet/icon/revavroom.png,0966,Revavroom,Steel,Poison,500,80,119,90,54,67,90
1146,https://img.pokemondb.net/sprites/scarlet-violet/icon/cyclizar.png,0967,Cyclizar,Dragon,Normal,501,70,95,65,85,65,121
1147,https://img.pokemondb.net/sprites/scarlet-violet/icon/orthworm.png,0968,Orthworm,Steel,,480,70,85,145,60,55,65
1148,https://img.pokemondb.net/sprites/scarlet-violet/icon/glimmet.png,0969,Glimmet,Rock,Poison,350,48,35,42,105,60,60
1149,https://img.pokemondb.net/sprites/scarlet-violet/icon/glimmora.png,0970,Glimmora,Rock,Poison,525,83,55,90,130,81,86
1150,https://img.pokemondb.net/sprites/scarlet-violet/icon/greavard.png,0971,Greavard,Ghost,,290,50,61,60,30,55,34
1151,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndstone.png,0972,Houndstone,Ghost,,488,72,101,100,50,97,68
1152,https://img.pokemondb.net/sprites/scarlet-violet/icon/flamigo.png,0973,Flamigo,Flying,Fighting,500,82,115,74,75,64,90
1153,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetoddle.png,0974,Cetoddle,Ice,,334,108,68,45,30,40,43
1154,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetitan.png,0975,Cetitan,Ice,,521,170,113,65,45,55,73
1155,https://img.pokemondb.net/sprites/scarlet-violet/icon/veluza.png,0976,Veluza,Water,Psychic,478,90,102,73,78,65,70
1156,https://img.pokemondb.net/sprites/scarlet-violet/icon/dondozo.png,0977,Dondozo,Water,,530,150,100,115,65,65,35
1157,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-curly.png,0978,Tatsugiri Curly Form,Dragon,Water,475,68,50,60,120,95,82
1158,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-droopy.png,0978,Tatsugiri Droopy Form,Dragon,Water,475,68,50,60,120,95,82
1159,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-stretchy.png,0978,Tatsugiri Stretchy Form,Dragon,Water,475,68,50,60,120,95,82
1160,https://img.pokemondb.net/sprites/scarlet-violet/icon/annihilape.png,0979,Annihilape,Fighting,Ghost,535,110,115,80,50,90,90
1161,https://img.pokemondb.net/sprites/scarlet-violet/icon/clodsire.png,0980,Clodsire,Poison,Ground,430,130,75,60,45,100,20
1162,https://img.pokemondb.net/sprites/scarlet-violet/icon/farigiraf.png,0981,Farigiraf,Normal,Psychic,520,120,90,70,110,70,60
1163,https://img.pokemondb.net/sprites/scarlet-violet/icon/dudunsparce-two-segment.png,0982,Dudunsparce Two-Segment Form,Normal,,520,125,100,80,85,75,55
1164,https://img.pokemondb.net/sprites/scarlet-violet/icon/dudunsparce-three-segment.png,0982,Dudunsparce Three-Segment Form,Normal,,520,125,100,80,85,75,55
1165,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingambit.png,0983,Kingambit,Dark,Steel,550,100,135,120,60,85,50
1166,https://img.pokemondb.net/sprites/scarlet-violet/icon/great-tusk.png,0984,Great Tusk,Ground,Fighting,570,115,131,131,53,53,87
1167,https://img.pokemondb.net/sprites/scarlet-violet/icon/scream-tail.png,0985,Scream Tail,Fairy,Psychic,570,115,65,99,65,115,111
1168,https://img.pokemondb.net/sprites/scarlet-violet/icon/brute-bonnet.png,0986,Brute Bonnet,Grass,Dark,570,111,127,99,79,99,55
1169,https://img.pokemondb.net/sprites/scarlet-violet/icon/flutter-mane.png,0987,Flutter Mane,Ghost,Fairy,570,55,55,55,135,135,135
1170,https://img.pokemondb.net/sprites/scarlet-violet/icon/slither-wing.png,0988,Slither Wing,Bug,Fighting,570,85,135,79,85,105,81
1171,https://img.pokemondb.net/sprites/scarlet-violet/icon/sandy-shocks.png,0989,Sandy Shocks,Electric,Ground,570,85,81,97,121,85,101
1172,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-treads.png,0990,Iron Treads,Ground,Steel,570,90,112,120,72,70,106
1173,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-bundle.png,0991,Iron Bundle,Ice,Water,570,56,80,114,124,60,136
1174,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-hands.png,0992,Iron Hands,Fighting,Electric,570,154,140,108,50,68,50
1175,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-jugulis.png,0993,Iron Jugulis,Dark,Flying,570,94,80,86,122,80,108
1176,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-moth.png,0994,Iron Moth,Fire,Poison,570,80,70,60,140,110,110
1177,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-thorns.png,0995,Iron Thorns,Rock,Electric,570,100,134,110,70,84,72
1178,https://img.pokemondb.net/sprites/scarlet-violet/icon/frigibax.png,0996,Frigibax,Dragon,Ice,320,65,75,45,35,45,55
1179,https://img.pokemondb.net/sprites/scarlet-violet/icon/arctibax.png,0997,Arctibax,Dragon,Ice,423,90,95,66,45,65,62
1180,https://img.pokemondb.net/sprites/scarlet-violet/icon/baxcalibur.png,0998,Baxcalibur,Dragon,Ice,600,115,145,92,75,86,87
1181,https://img.pokemondb.net/sprites/scarlet-violet/icon/gimmighoul-chest.png,0999,Gimmighoul Chest Form,Ghost,,300,45,30,70,75,70,10
1182,https://img.pokemondb.net/sprites/scarlet-violet/icon/gimmighoul-roaming.png,0999,Gimmighoul Roaming Form,Ghost,,300,45,30,25,75,45,80
1183,https://img.pokemondb.net/sprites/scarlet-violet/icon/gholdengo.png,1000,Gholdengo,Steel,Ghost,550,87,60,95,133,91,84
1184,https://img.pokemondb.net/sprites/scarlet-violet/icon/wo-chien.png,1001,Wo-Chien,Dark,Grass,570,85,85,100,95,135,70
1185,https://img.pokemondb.net/sprites/scarlet-violet/icon/chien-pao.png,1002,Chien-Pao,Dark,Ice,570,80,120,80,90,65,135
1186,https://img.pokemondb.net/sprites/scarlet-violet/icon/ting-lu.png,1003,Ting-Lu,Dark,Ground,570,155,110,125,55,80,45
1187,https://img.pokemondb.net/sprites/scarlet-violet/icon/chi-yu.png,1004,Chi-Yu,Dark,Fire,570,55,80,80,135,120,100
1188,https://img.pokemondb.net/sprites/scarlet-violet/icon/roaring-moon.png,1005,Roaring Moon,Dragon,Dark,590,105,139,71,55,101,119
1189,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-valiant.png,1006,Iron Valiant,Fairy,Fighting,590,74,130,90,120,60,116
1190,https://img.pokemondb.net/sprites/scarlet-violet/icon/koraidon.png,1007,Koraidon,Fighting,Dragon,670,100,135,115,85,100,135
1191,https://img.pokemondb.net/sprites/scarlet-violet/icon/miraidon.png,1008,Miraidon,Electric,Dragon,670,100,85,100,135,115,135
1192,https://img.pokemondb.net/sprites/scarlet-violet/icon/walking-wake.png,1009,Walking Wake,Water,Dragon,590,99,83,91,125,83,109
1193,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-leaves.png,1010,Iron Leaves,Grass,Psychic,590,90,130,88,70,108,104
